Name,Title,Description,Type,Priority,Status,Creation_Date,Estimation_Date,Story_Point
"Atlassian Bamboo ","Create reusable progress bar component",,Suggestion,,Closed,"2010-06-09 02:33:16","2010-06-09 01:33:16",3
"Atlassian Bamboo ","Elastic bamboo agent (bamboo-agent-home) uses small 10G root partition of elastic instance.","the elastic agent home is located in the small (10G) root partition of the el instance.  the rest of the disk space is available on /mnt which is not used at all!!!    bamboo-agent-home should be linked to use /mnt/bamboo/bamboo-agent-home for bamboo data  /home/bamboo _could_ be linked to  /mnt/bamboo/. for agent logs etc. but this is not urgent,    This issue occurs if no ebs volumes are used.    ",Suggestion,,Closed,"2010-06-08 02:15:17","2010-06-08 01:15:17",1
"Atlassian Bamboo ","SaveBuildTask & LocalBuildProcessor should be run as a single tranasactional call","SaveBuildTask needs some refactoring:  1. It should not be a task, instead, it should be a service.  2. At least database access for BRS and test classes should be made in a single transaction.  3. Consider moving updateBuildSummaryFromBuildResults from BRSManager to the newly created service.",Suggestion,,Closed,"2010-05-28 13:53:45","2010-05-28 12:53:45",5
"Atlassian Bamboo ","Support MSSQL with Unicode","[Confluence supports MSSQL Unicode|http://confluence.atlassian.com/display/DOC/Known+Issues+For+SQL+Server#KnownIssuesForSQLServer-UnicodeCharactersNotSupportedByDefault]    Bamboo should do as well. Include net/sf/hibernate/dialect/SQLServerIntlDialect.java (we can steal it from confluence)    I have verified that it works.    ",Suggestion,,Closed,"2010-05-27 06:33:40","2010-05-27 05:33:40",3
"Atlassian Bamboo ","Incorrect state shown on remote agent page","After a remote  agent is stopped the state shown in the page cycles between Disabled (correct) and will be disabled when the build finishes (incorrect as agent process is long dead)  ",Bug,Low,Closed,"2010-05-26 13:59:31","2010-05-26 12:59:31",1
"Atlassian Bamboo ","Labmanager should remove agents properly","From https://studio.atlassian.com/browse/LABMAN-26",Suggestion,,Closed,"2010-05-21 06:16:46","2010-05-21 05:16:46",5
"Atlassian Bamboo ","After installing Bamboo (on Windows), Bamboo automatically detects and assigns the JRE executables of a JDK installation rather than the JDK executables.","When you install a JDK on windows, it usually installs a JDK and JRE component to the following paths:  * {{C:\Java\jdk1.6.0_10}}  * {{C:\Java\jre6}}    When Bamboo automatically detects the presence of local JDKs (after having installed a JDK and Bamboo on Windows), Bamboo appears to assign these locally detected JDKs the path to the JRE executables of the JDK installation (for example, {{C:\Java\jre6}}), rather than the path to the JDK executables instead (i.e. {{C:\Java\jdk1.6.0_10}}).    I'm not sure if this happens on other operating systems.  ",Bug,Low,Closed,"2010-05-11 04:59:30","2010-05-11 03:59:30",1
"Atlassian Bamboo ","Link is escaped on Elastic Bamboo Configuration scrren","see screenshot (link to the enable remote agents page inside the error box is escaped)",Bug,Low,Closed,"2010-04-30 07:06:11","2010-04-30 06:06:11",1
"Atlassian Bamboo ","Column AUTHOR_NAME in AUTHOR table should be unique",,Bug,Low,Closed,"2010-04-28 14:18:48","2010-04-28 13:18:48",3
"Atlassian Bamboo ","JCaptcha throwing occasional exception on OS X","    http://jcaptcha.octo.com/jira/browse/FWK-58",Bug,Low,Closed,"2010-04-22 03:43:32","2010-04-22 02:43:32",1
"Atlassian Bamboo ","invalid backup cron expression leads to NPE when trying to edit.","there is no remedy other than manually editing <bamboo-home>/xml-data/configuration/administration.xml    If an invalid cron expression is detected the edit screen  should be accessible with the default cron expression.    ",Bug,Low,Closed,"2010-04-22 03:15:57","2010-04-22 02:15:57",1
"Atlassian Bamboo ","Deadlocks reported during change detection on MS SQL Server","Observed on installation created from J2BAC export.",Bug,Medium,Closed,"2010-04-15 12:59:11","2010-04-15 11:59:11",13
"Atlassian Bamboo ","Upgrade task fails on MS SQL Server due to deadlock","Upgrade task 1825 reports deadlock and fails. It works correctly only if run as single thread.",Bug,Medium,Closed,"2010-04-15 12:56:46","2010-04-15 11:56:46",8
"Atlassian Bamboo ","'view' a plan config tab and click 'edit' - you land on a tab that you've last edited (and not the one you just viewed)","annoying cookie crumble here.    If I view a config tab and click edit - where do I want to land? -- exactly you got it - I want to edit the tab that I just viewed and not some random tab that I might have edited in the past.    ",Suggestion,,Closed,"2010-03-26 01:40:05","2010-03-26 01:40:05",3
"Atlassian Bamboo ","Ensure all reports work with new test infrastructure","Reports = those on the reports page.    * Some of the reports relied on the test count information being available on the buildresult  * The tests report relied on the test data being indexed.  Now it is not.   * We should index the testsummary object    Reports that use it  * Test report    In the build data table, it may need test summary  ",Suggestion,,Closed,"2010-03-22 06:59:46","2010-03-22 06:59:46",3
"Atlassian Bamboo ","Broken link to the dashboard on the /error/error.action","In case there're no errors the /error/error.action contains following:    ",Bug,Low,Closed,"2010-03-20 21:08:29","2010-03-20 21:08:29",0.5
"Atlassian Bamboo ","CAPABILITY  and NOTIFICATIONS table access with Empty values causes (Oracle) Deadlock in larger instances","Frequent deadlocks are reported by (Oracle) DB when accessing the capability table.  Databases wait to actually write (flush) data until someone wants to read it.    The hibernate session is being flushed and for some reason the capability object is marked as dirty.  Hibernate issues an update to persist the capability. Not usually a big deal but with a large number of plans and the fact that this is invoked from an event, we could have events that try to lock competing resources.    ",Bug,High,Closed,"2010-03-11 01:15:27","2010-03-11 01:15:27",3
"Atlassian Bamboo ","Expire build logs",,Suggestion,,Closed,"2010-03-09 03:40:15","2010-03-09 03:40:15",3
"Atlassian Bamboo ","Elastic Images for Windows 2003 with IE7 and IE8 for Selenium","It would be excellent to have EC2 Images with IE7 and IE8 for Selenium testing.    A few concerns:  * Build system changes  * Security on the Windows hosts  ** Need some way to RDP to the host without the ec2 images having the same user/pass  * Windows 2003 Server security needs to be tuned to Windows XP level (Selenium will break if the Security Zones are not configured correctly)  * Windows software updates  * Should we install Firefox 2/3 and Google Chrome?",Suggestion,,Closed,"2010-03-08 22:41:45","2010-03-08 22:41:45",5
"Atlassian Bamboo ","REST API missing / in url for build log artifact ","Problem is only with the *Build Log*, normal artifacts have the correct URL.    https://bamboo.community.atlassian.com/rest/api/latest/build/CONFTRIGGER-TRUNK?expand=builds[0].build.artifacts    Note missing / before *download*:  ",Bug,Low,Closed,"2010-03-08 03:33:41","2010-03-08 03:33:41",2
"Atlassian Bamboo ","Adding correct AWS account credentials gives a stack trace if the account does not have an EC2 subscription","It should instead give a regular error message informing the user of the problem.    The stack trace is:      This bug was actually found on Studio 2.1 which is running Bamboo 2.5-m5 (long story).",Bug,Low,Closed,"2010-03-05 05:06:29","2010-03-05 05:06:29",2
"Atlassian Bamboo ","Dynamic EC2 agents"," Related to BAM-3344",Suggestion,,Closed,"2010-02-23 07:17:05","2010-02-23 07:17:05",8
"Atlassian Bamboo ","Persist some calculated data for ArtifactLink","From: https://atlaseye.atlassian.com/cru/CR-BAM-997#c17472    Chai:  Is there any reason why we wouldn't simply store the calculated values? One of the things was that size was not calculated for directories in fear that it was going to be too expensive (which it can be if artifacts are big). Thoughts?    Krystian:  If we decide to persist the url then we shall remember to update it once the buildKey will get changed (build move) which in my opinion adds complexity. We can however store a path with some kind of token to be replaced by planKey while property is being read (/browse/%s/artifacts/build-123/whatever)  If you want to persist artifact size as well, then we might calculate directory size (as it would be done once).    Chai:  Yeah for URL we could just store the calculated suffix (ie the thing that requires us to browse for an index.html etc) and leave out the prefix (that can just be apended, it's not expensive)  + we should store the full size for the directory, though it'd be good to do some testing to see if how much more time it adds (say for a Clover report over JIRA is a good test)",Suggestion,,Closed,"2010-02-19 22:28:20","2010-02-19 22:28:20",2
