Name,Title,Description,Type,Priority,Status,Creation_Date,Estimation_Date,Story_Point
"Apache Usergrid","get apm/apigeeMobileConfig throws exception when its not set","2015-09-04 22:34:01,420 [http-bio-8080-exec-22] ERROR org.apache.usergrid.rest.exceptions.AbstractExceptionMapper- Uncaught Exception java.lang.IllegalArgumentException: JSON source MUST not be null         at com.sun.jersey.api.json.JSONWithPadding.<init>(JSONWithPadding.java:90)         at org.apache.usergrid.rest.applications.ApplicationResource.getAPMConfig(ApplicationResource.java:613)         at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)         at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)         at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)         at java.lang.reflect.Method.invoke(Method.java:483)         at com.sun.jersey.spi.container.JavaMethodInvokerFactory$1.invoke(JavaMethodInvokerFactory.java:60)         at com.sun.jersey.server.impl.model.method.dispatch.AbstractResourceMethodDispatchProvider$TypeOutInvoker._dispatch(AbstractResourceMethodDispatchProvider.java:185)         at com.sun.jersey.server.impl.model.method.dispatch.ResourceJavaMethodDispatcher.dispatch(ResourceJavaMethodDispatcher.java:75)         at com.sun.jersey.server.impl.uri.rules.HttpMethodRule.accept(HttpMethodRule.java:302)         at com.sun.jersey.server.impl.uri.rules.RightHandPathRule.accept(RightHandPathRule.java:147)         at com.sun.jersey.server.impl.uri.rules.SubLocatorRule.accept(SubLocatorRule.java:137)         at com.sun.jersey.server.impl.uri.rules.RightHandPathRule.accept(RightHandPathRule.java:147)         at com.sun.jersey.server.impl.uri.rules.SubLocatorRule.accept(SubLocatorRule.java:137)         at com.sun.jersey.server.impl.uri.rules.RightHandPathRule.accept(RightHandPathRule.java:147)         at com.sun.jersey.server.impl.uri.rules.ResourceClassRule.accept(ResourceClassRule.java:108)         at com.sun.jersey.server.impl.uri.rules.RightHandPathRule.accept(RightHandPathRule.java:147)         at com.sun.jersey.server.impl.uri.rules.RootResourceClassesRule.accept(RootResourceClassesRule.java:84)         at com.sun.jersey.server.impl.application.WebApplicationImpl._handleRequest(WebApplicationImpl.java:1542)         at com.sun.jersey.server.impl.application.WebApplicationImpl._handleRequest(WebApplicationImpl.java:1473)         at com.sun.jersey.server.impl.application.WebApplicationImpl.handleRequest(WebApplicationImpl.java:1419)         at com.sun.jersey.server.impl.application.WebApplicationImpl.handleRequest(WebApplicationImpl.java:1409)         at com.sun.jersey.spi.container.servlet.WebComponent.service(WebComponent.java:409)         at com.sun.jersey.spi.container.servlet.ServletContainer.service(ServletContainer.java:558)         at com.sun.jersey.spi.container.servlet.ServletContainer.doFilter(ServletContainer.java:927)         at com.sun.jersey.spi.container.servlet.ServletContainer.doFilter(ServletContainer.java:875)         at com.sun.jersey.spi.container.servlet.ServletContainer.doFilter(ServletContainer.java:829)         at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:241)         at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208)         at org.apache.shiro.web.servlet.AbstractShiroFilter.executeChain(AbstractShiroFilter.java:449)         at org.apache.shiro.web.servlet.AbstractShiroFilter$1.call(AbstractShiroFilter.java:365)         at org.apache.shiro.subject.support.SubjectCallable.doCall(SubjectCallable.java:90)         at org.apache.shiro.subject.support.SubjectCallable.call(SubjectCallable.java:83)         at org.apache.shiro.subject.support.DelegatingSubject.execute(DelegatingSubject.java:383)         at org.apache.shiro.web.servlet.AbstractShiroFilter.doFilterInternal(AbstractShiroFilter.java:362)         at org.apache.shiro.web.servlet.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:125)         at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:343)         at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:260)         at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:241)         at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208)         at org.apache.usergrid.rest.filters.ContentTypeFilter.doFilter(ContentTypeFilter.java:92)         at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:241)         at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208)         at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:220)         at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:122)         at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:503)         at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:170)         at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:103)         at org.apache.catalina.valves.AccessLogValve.invoke(AccessLogValve.java:950)         at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:116)         at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:421)         at org.apache.coyote.http11.AbstractHttp11Processor.process(AbstractHttp11Processor.java:1070)         at org.apache.coyote.AbstractProtocol$AbstractConnectionHandler.process(AbstractProtocol.java:611)         at org.apache.tomcat.util.net.JIoEndpoint$SocketProcessor.run(JIoEndpoint.java:314)         at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)         at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)         at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)",Story,Major,Closed,"2015-09-05 00:12:31","2015-09-04 23:12:31",3
"Apache Usergrid","Separate database system and system bootstrap","A call to /system/database/setup currently performs a database setup, ES setup, and then proceeds to migrate data.  This should be split into 2 separate events.  They should be the following.   /system/database/setup creates all column families and ES indexes  /system/database/bootstrap  runs a datamigration manager, then  creates all bootstrap data required for usergrid to function",Story,Major,Closed,"2015-09-02 23:31:47","2015-09-02 22:31:47",3
"Apache Usergrid","Enable Org-level properties",,Story,Major,Closed,"2015-09-02 21:35:18","2015-09-02 20:35:18",5
"Apache Usergrid","Fix tests after Jersey 2.0 upgrade",,Story,Major,Closed,"2015-09-02 21:25:11","2015-09-02 20:25:11",5
"Apache Usergrid","Create a multi region lock ability for shard allocation","With the new shard proposal algorithm, we need the ability to either   1)  Perform routing aware shard allocation across multi regions.  This ensures that we ",Story,Major,Closed,"2015-09-01 23:17:00","2015-09-01 22:17:00",5
"Apache Usergrid","Remove Cassandra Keyspace name from Index Naming Strategy",,Story,Major,Closed,"2015-08-26 22:53:33","2015-08-26 21:53:33",1
"Apache Usergrid","Perform load testing of new shard management impl","We'll want to load test this with our existing entity writes during heavy load.  We need to ensure shard allocation can keep up, and that we have a consistent view of the shards.  We need to test the following scenarios  # Write over 10 million entities in a single collection, single region only # Write over 10 million entities concurrently in 2 regions # Write over 10 million entities concurrently in 2 regions, and fail 1 of the regions.  The system should still function, just not allocate new shards.  ",Story,Critical,Closed,"2015-08-25 22:44:34","2015-08-25 21:44:34",5
"Apache Usergrid","Prototype using Spark to perform functions on data in Cassandra","As we discussed we'd like to see about using Spark for things such as: 1) migrating orgs from one keyspace to another 2) deleting all records for an app from Cassandra",Story,Minor,Open,"2015-08-25 21:25:00","2015-08-25 20:25:00",3
"Apache Usergrid","Spike: Investigate using Java Annotations to generate Swagger",,Story,Major,Closed,"2015-08-25 17:35:28","2015-08-25 16:35:28",5
"Apache Usergrid","Generated docs should include Client SDK docs","The generated docs should include our existing Client SDK docs, which already exist in Markdown format within the Usergrid Git repo.",Story,Minor,Open,"2015-08-25 17:34:50","2015-08-25 16:34:50",3
"Apache Usergrid","Style generated Docs like the Website","Currently our Sphinx-generated docs adopt the look and feel of the ReadTheDocs website, which is not bad but it does not look like the rest of our website.   We should style the docs so that the use the same header and footer as our existing website and use the same colors, fonts, etc.",Story,Minor,Closed,"2015-08-25 17:33:38","2015-08-25 16:33:38",3
"Apache Usergrid","Create a tool with the capability to wipe an application from Cassandra","Given an App ID, we need to be able to wipe the data from Cassandra.  This can be standalone.",Story,Blocker,Closed,"2015-08-25 15:52:58","2015-08-25 14:52:58",3
"Apache Usergrid","Nested Arrays in documents result in infinite loop / stack overflow","Need to investigate and decide on an approach.  In addition, do we support arrays with elements of varying types?   at org.apache.usergrid.persistence.model.entity.MapToEntityConverter.processListForField(MapToEntityConverter.java:148)",Story,Major,Closed,"2015-08-25 01:46:42","2015-08-25 00:46:42",1
"Apache Usergrid","Unit Test for MapToEntityConverter.processListForField to test for 2d array and infinite loop"," 2015-08-25 00:01:10,246 [http-bio-8080-exec-313] ERROR org.apache.usergrid.rest.exceptions.AbstractExceptionMapper- org.apache.usergrid.rest.exceptions.UncaughtException Server Error (500) org.apache.usergrid.rest.exceptions.UncaughtException: java.lang.StackOverflowError         at org.apache.usergrid.rest.exceptions.AbstractExceptionMapper.toResponse(AbstractExceptionMapper.java:59)         at org.apache.usergrid.rest.exceptions.ThrowableMapper.toResponse(ThrowableMapper.java:37)         at com.sun.jersey.spi.container.ContainerResponse.mapException(ContainerResponse.java:480)         at com.sun.jersey.spi.container.ContainerResponse.mapMappableContainerException(ContainerResponse.java:417)         at com.sun.jersey.server.impl.application.WebApplicationImpl._handleRequest(WebApplicationImpl.java:1477)         at com.sun.jersey.server.impl.application.WebApplicationImpl.handleRequest(WebApplicationImpl.java:1419)         at com.sun.jersey.server.impl.application.WebApplicationImpl.handleRequest(WebApplicationImpl.java:1409)         at com.sun.jersey.spi.container.servlet.WebComponent.service(WebComponent.java:409)         at com.sun.jersey.spi.container.servlet.ServletContainer.service(ServletContainer.java:558)         at com.sun.jersey.spi.container.servlet.ServletContainer.doFilter(ServletContainer.java:927)         at com.sun.jersey.spi.container.servlet.ServletContainer.doFilter(ServletContainer.java:875)         at com.sun.jersey.spi.container.servlet.ServletContainer.doFilter(ServletContainer.java:829)         at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:241)         at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208)         at org.apache.shiro.web.servlet.AbstractShiroFilter.executeChain(AbstractShiroFilter.java:449)         at org.apache.shiro.web.servlet.AbstractShiroFilter$1.call(AbstractShiroFilter.java:365)         at org.apache.shiro.subject.support.SubjectCallable.doCall(SubjectCallable.java:90)         at org.apache.shiro.subject.support.SubjectCallable.call(SubjectCallable.java:83)         at org.apache.shiro.subject.support.DelegatingSubject.execute(DelegatingSubject.java:383)         at org.apache.shiro.web.servlet.AbstractShiroFilter.doFilterInternal(AbstractShiroFilter.java:362)         at org.apache.shiro.web.servlet.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:125)         at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:343)         at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:260)         at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:241)         at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208)         at org.apache.usergrid.rest.filters.ContentTypeFilter.doFilter(ContentTypeFilter.java:92)         at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:241)         at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208)         at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:220)         at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:122)         at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:504)         at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:170)         at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:103)         at org.apache.catalina.valves.AccessLogValve.invoke(AccessLogValve.java:950)         at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:116)         at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:421)         at org.apache.coyote.http11.AbstractHttp11Processor.process(AbstractHttp11Processor.java:1074)         at org.apache.coyote.AbstractProtocol$AbstractConnectionHandler.process(AbstractProtocol.java:611)         at org.apache.tomcat.util.net.JIoEndpoint$SocketProcessor.run(JIoEndpoint.java:314)         at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)         at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)         at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)         at java.lang.Thread.run(Thread.java:745) Caused by: java.lang.StackOverflowError         at org.apache.usergrid.persistence.model.entity.MapToEntityConverter.processListForField(MapToEntityConverter.java:148)         at org.apache.usergrid.persistence.model.entity.MapToEntityConverter.processListForField(MapToEntityConverter.java:148)         at org.apache.usergrid.persistence.model.entity.MapToEntityConverter.processListForField(MapToEntityConverter.java:148)         at org.apache.usergrid.persistence.model.entity.MapToEntityConverter.processListForField(MapToEntityConverter.java:148)         at org.apache.usergrid.persistence.model.entity.MapToEntityConverter.processListForField(MapToEntityConverter.java:148)",Story,Critical,Closed,"2015-08-25 01:08:45","2015-08-25 00:08:45",1
"Apache Usergrid","[SPIKE] Understand what remains and break up tasks for migrating properties from files on Tomcat to Org-level in the management app",,Story,Major,Closed,"2015-08-20 23:50:29","2015-08-20 22:50:29",3
"Apache Usergrid","Test the creation of entities which have an OldUUID to migrate from 1.0 to 2.1",,Story,Major,Closed,"2015-08-20 23:23:04","2015-08-20 22:23:04",1
"Apache Usergrid","Include distances in geoquery responses","The best place for this would be in the metadata of the results, in metadata.distance perhaps.",Story,Major,Closed,"2015-08-20 21:31:37","2015-08-20 20:31:37",3
"Apache Usergrid","Remove duplicate add to collection on write path","Todd's spaghetti comments on write path which results in 2x writes to cassandra ops.",Story,Critical,Closed,"2015-08-17 21:55:09","2015-08-17 20:55:09",3
"Apache Usergrid","Add qparam to skip retrieving metadata and graph edges","If the qparam is not there, use current/default behavior.  If the qparam is there then skip pulling the extra data which will result in better performance.",Story,Critical,Closed,"2015-08-17 21:30:25","2015-08-17 20:30:25",8
"Apache Usergrid","Blog post for 10k TPS and horizontal scalability",,Story,Major,Closed,"2015-08-17 21:19:49","2015-08-17 20:19:49",2
"Apache Usergrid","Upgrade Shiro to be current version","In order to support NIO.  Current version is ancient.  ",Story,Major,Closed,"2015-08-17 21:18:31","2015-08-17 20:18:31",1
"Apache Usergrid","Evaluate removing cache from edge shard management","Currently, using caches with the proposal phase for new shards has caused large numbers of tombstones.  Review the algorithm, and determine the cause of the additional shard proposals.  Usergrid currently performs 5 shard lookups on write and most miss the cache.  We'll change the following  *Shard allocation*  Shard allocation will not perform a propose + check phase. The following algorithm will occur.  This must occur at EACH_QUORUM to ensure that we have consensus across regions.    Any node will propose a new shard pivot.  This pivot will have compacted set to false, and will have a column timestamp of a new timeuuid in micros  The proposing node will then read back all compacted = false shard pivots.  The shard pivot with the minimum timestamp will be retained, all others will be deleted as proposals.  This will function similarly to distributed read locks in Cassandra.  Lowest proposed value always wins.   Allocation is complete  *Shard compaction*  After a successful proposal allocation, the allocating node will copy all edges from the previously compacted shard into the new shard.  It will continue to copy until no new edges are returned on read.  Once read has been completed, all edges that were copied can be deleted from the previous shard.    This target shard will be marked as compacted  *Consistency*  When performing consistency, we will need a higher consistency level.  To ensure that shards exist worldwide, proposal + selection should occur at EACH_QUORUM.  Standard reads can occur as LOCAL_QUORUM ",Story,Major,Closed,"2015-08-13 19:06:38","2015-08-13 18:06:38",5
